path,filename,canvas_w,canvas_h,canvas_area,canvas_tiles_w,canvas_tiles_h,canvas_multiple_of_tile,visible_left,visible_top,visible_right_exclusive,visible_bottom_exclusive,visible_w,visible_h,visible_bbox_area,visible_tiles_w_ceil,visible_tiles_h_ceil,transparent_pixel_count,transparent_pixel_pct,bbox_empty_pct,margin_left,margin_top,margin_right,margin_bottom,max_margin_px,max_margin_tiles,parsed_dim_hint,parsed_frame_hint,suggested_trim_canvas_w,suggested_trim_canvas_h,suggested_trim_tiles_w,suggested_trim_tiles_h,issues,suspicious
runtime/sundered_keep/props/prop_anchor/prop_rope_bridge_anchor_01.png,prop_rope_bridge_anchor_01.png,64,64,4096,2.0,2.0,True,3,2,60,62,57,60,3420,2,2,2102,0.5132,0.165,3,2,4,2,4,0.125,,,64,64,2,2,,False
runtime/sundered_keep/terrain/cliffs/cliff_edge_e.png,cliff_edge_e.png,64,96,6144,2.0,3.0,True,4,2,60,94,56,92,5152,2,3,1271,0.2069,0.1615,4,2,4,2,4,0.125,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_edge_n.png,cliff_edge_n.png,64,96,6144,2.0,3.0,True,2,8,62,94,60,86,5160,2,3,1259,0.2049,0.1602,2,8,2,2,8,0.25,,,64,96,2,3,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_corner_n_w_large_01.png,road_corner_n_w_large_01.png,192,192,36864,6.0,6.0,True,12,3,180,188,168,185,31080,6,6,7282,0.1975,0.1569,12,3,12,4,12,0.375,,,192,192,6,6,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_07.png,road_transition_n_s_to_rubble_07.png,96,160,15360,3.0,5.0,True,7,1,89,159,82,158,12956,3,5,3090,0.2012,0.1565,7,1,7,1,7,0.219,,,96,160,3,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_wide_02.png,road_straight_e_w_wide_02.png,288,160,46080,9.0,5.0,True,10,7,277,153,267,146,38982,9,5,7305,0.1585,0.154,10,7,11,7,11,0.344,,,288,160,9,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_dead_end_n_large_01.png,road_dead_end_n_large_01.png,128,96,12288,4.0,3.0,True,8,1,120,94,112,93,10416,4,3,1903,0.1549,0.1523,8,1,8,2,8,0.25,,,128,96,4,3,,False
runtime/sundered_keep/props/prop_hanging/prop_banner_torn_large_01.png,prop_banner_torn_large_01.png,64,96,6144,2.0,3.0,True,2,7,62,94,60,87,5220,2,3,3253,0.5295,0.1504,2,7,2,2,7,0.219,,,64,96,2,3,,False
runtime/sundered_keep/doors_traversal/hatches/floor_hatch_open_01.png,floor_hatch_open_01.png,64,64,4096,2.0,2.0,True,3,2,61,62,58,60,3480,2,2,623,0.1521,0.1504,3,2,3,2,3,0.094,,,64,64,2,2,,False
runtime/sundered_keep/props/prop_statue/prop_gargoyle_perch_01.png,prop_gargoyle_perch_01.png,64,96,6144,2.0,3.0,True,3,2,60,94,57,92,5244,2,3,2481,0.4038,0.1465,3,2,4,2,4,0.125,,,64,96,2,3,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_cross_n_e_s_w_large_03.png,road_cross_n_e_s_w_large_03.png,256,256,65536,8.0,8.0,True,11,8,245,248,234,240,56160,8,8,19445,0.2967,0.1431,11,8,11,8,11,0.344,,,256,256,8,8,,False
runtime/sundered_keep/doors_traversal/hatches/floor_hatch_closed_01.png,floor_hatch_closed_01.png,64,64,4096,2.0,2.0,True,2,2,61,62,59,60,3540,2,2,556,0.1357,0.1357,2,2,3,2,3,0.094,,,64,64,2,2,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_01.png,road_transition_n_s_to_rubble_01.png,128,160,20480,4.0,5.0,True,7,1,120,159,113,158,17854,4,5,2656,0.1297,0.1282,7,1,8,1,8,0.25,,,128,160,4,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_dead_end_s_large_01.png,road_dead_end_s_large_01.png,128,96,12288,4.0,3.0,True,8,0,120,96,112,96,10752,4,3,1545,0.1257,0.125,8,0,8,0,8,0.25,,,128,96,4,3,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_wide_03.png,road_straight_e_w_wide_03.png,288,160,46080,9.0,5.0,True,3,8,285,151,282,143,40326,9,5,5770,0.1252,0.1249,3,8,3,9,9,0.281,,,288,160,9,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_cross_n_e_s_w_large_02.png,road_cross_n_e_s_w_large_02.png,256,256,65536,8.0,8.0,True,10,4,245,252,235,248,58280,8,8,17734,0.2706,0.1107,10,4,11,4,11,0.344,,,256,256,8,8,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_cross_n_e_s_w_large_01.png,road_cross_n_e_s_w_large_01.png,256,256,65536,8.0,8.0,True,10,4,246,252,236,248,58528,8,8,17224,0.2628,0.1069,10,4,10,4,10,0.312,,,256,256,8,8,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_wide_01.png,road_straight_e_w_wide_01.png,288,160,46080,9.0,5.0,True,2,7,285,153,283,146,41318,9,5,4916,0.1067,0.1033,2,7,3,7,7,0.219,,,288,160,9,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_t_n_s_w_large_01.png,road_t_n_s_w_large_01.png,192,192,36864,6.0,6.0,True,8,0,183,191,175,191,33425,6,6,5891,0.1598,0.0933,8,0,9,1,9,0.281,,,192,192,6,6,,False
runtime/sundered_keep/doors_traversal/gates/main_gate_portcullis_closed.png,main_gate_portcullis_closed.png,128,128,16384,4.0,4.0,True,4,2,124,126,120,124,14880,4,4,4505,0.275,0.0918,4,2,4,2,4,0.125,,,128,128,4,4,,False
runtime/sundered_keep/doors_traversal/gates/main_gate_portcullis_open.png,main_gate_portcullis_open.png,128,128,16384,4.0,4.0,True,4,2,124,126,120,124,14880,4,4,6202,0.3785,0.0918,4,2,4,2,4,0.125,,,128,128,4,4,,False
runtime/sundered_keep/props/prop_large/prop_courtyard_fountain_broken_01.png,prop_courtyard_fountain_broken_01.png,96,96,9216,3.0,3.0,True,2,2,93,94,91,92,8372,3,3,4084,0.4431,0.0916,2,2,3,2,3,0.094,,,96,96,3,3,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_n_s_wide_01.png,road_straight_n_s_wide_01.png,128,320,40960,4.0,10.0,True,0,8,127,311,127,303,38481,4,10,2488,0.0607,0.0605,0,8,1,9,9,0.281,,,128,320,4,10,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_09.png,road_transition_n_s_to_rubble_09.png,96,160,15360,3.0,5.0,True,2,1,94,158,92,157,14444,3,5,1830,0.1191,0.0596,2,1,2,2,2,0.062,,,96,160,3,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_corner_n_e_large_01.png,road_corner_n_e_large_01.png,192,192,36864,6.0,6.0,True,2,1,190,190,188,189,35532,6,6,4425,0.12,0.0361,2,1,2,2,2,0.062,,,192,192,6,6,,False
tiles/interiors/runtime/props_cables_02_32x32.png,props_cables_02_32x32.png,32,32,1024,1.0,1.0,True,0,0,32,31,32,31,992,1,1,382,0.373,0.0312,0,0,0,1,1,0.031,32x32,,32,32,1,1,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_06.png,road_transition_n_s_to_rubble_06.png,96,160,15360,3.0,5.0,True,0,1,95,158,95,157,14915,3,5,988,0.0643,0.029,0,1,1,2,2,0.062,,,96,160,3,5,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_04.png,road_transition_n_s_to_rubble_04.png,96,160,15360,3.0,5.0,True,0,0,95,160,95,160,15200,3,5,561,0.0365,0.0104,0,0,1,0,1,0.031,,,96,160,3,5,,False
runtime/sundered_keep/_extraction_review/gothic_castle_walls_detected_bboxes.png,gothic_castle_walls_detected_bboxes.png,1024,1536,1572864,32.0,48.0,True,0,0,1024,1536,1024,1536,1572864,32,48,0,0.0,0.0,0,0,0,0,0,0.0,,,1024,1536,32,48,,False
runtime/sundered_keep/terrain/ocean/ocean_dark_water_01.png,ocean_dark_water_01.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
runtime/sundered_keep/terrain/ocean/ocean_foam_edge_e.png,ocean_foam_edge_e.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
runtime/sundered_keep/terrain/ocean/ocean_foam_edge_n.png,ocean_foam_edge_n.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
runtime/sundered_keep/terrain/ocean/ocean_foam_edge_s.png,ocean_foam_edge_s.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
runtime/sundered_keep/terrain/ocean/ocean_foam_edge_w.png,ocean_foam_edge_w.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/doorway_military_horizontal_32.png,doorway_military_horizontal_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,317,0.3096,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_01_32.png,floor_concrete_01_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_02_32.png,floor_concrete_02_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_03_32.png,floor_concrete_03_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_04_32.png,floor_concrete_04_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_05_32.png,floor_concrete_05_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_concrete_06_32.png,floor_concrete_06_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/floor_panel_32.png,floor_panel_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/output.png,output.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/wall_military_32.png,wall_military_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
tiles/interiors/runtime/wall_military_corner_32.png,wall_military_corner_32.png,32,32,1024,1.0,1.0,True,0,0,32,32,32,32,1024,1,1,0,0.0,0.0,0,0,0,0,0,0.0,,,32,32,1,1,,False
