semantic,direction,frame_index,composition,width,height,area,fill_ratio,centroid_x,centroid_y,center_offset_x,baseline,top_margin,bottom_margin,left_margin,right_margin,vertical_utilization,horizontal_utilization,components,largest_component_ratio,head_width,shoulder_width,torso_width,hip_width,stance_width,head_to_shoulder,torso_to_shoulder,hip_to_shoulder,stance_to_shoulder,clipped,value_available,mean_luma,value_range,dark_ratio,light_ratio,edge_contrast,sources
unarmed__run_01,s,2,full,41,63,1698,0.65738,48.895,48.044,1.395,80,18,15,28,27,0.65625,0.42708,3,0.99882,25,40,39.0,41,28,0.62500,0.97500,1.02500,0.70000,false,true,0.14172,0.39437,0.82214,0.03416,0.11851,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,s,3,full,66,64,1641,0.38849,47.138,48.116,-0.362,81,18,14,28,2,0.66667,0.68750,4,0.99817,57,38,37,39,26,1.50000,0.97368,1.02632,0.68421,false,true,0.14687,0.38181,0.81414,0.02681,0.12098,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,s,4,full,39,63,1753,0.71347,47.521,49.544,0.021,80,18,15,29,28,0.65625,0.40625,5,0.99715,23,39,38.0,39,30,0.58974,0.97436,1.00000,0.76923,false,true,0.13830,0.36718,0.82886,0.02681,0.11442,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,s,5,full,66,64,1638,0.38778,47.856,48.098,0.356,81,18,14,2,28,0.66667,0.68750,4,0.99817,57,38,37,39,26,1.50000,0.97368,1.02632,0.68421,false,true,0.14499,0.36968,0.82051,0.02686,0.11736,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,s,6,full,39,63,1758,0.71551,47.507,49.565,0.007,80,18,15,28,29,0.65625,0.40625,5,0.99716,23,39,38.0,39,30,0.58974,0.97436,1.00000,0.76923,false,true,0.13536,0.36049,0.82935,0.02673,0.11107,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,s,7,full,41,63,1711,0.66241,48.807,48.097,1.307,80,18,15,28,27,0.65625,0.42708,2,0.99942,25,40,39.0,41,28,0.62500,0.97500,1.02500,0.70000,false,true,0.13960,0.38717,0.82583,0.03390,0.11133,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png
unarmed__run_01,w,1,full,54,70,1901,0.50291,44.930,51.496,-2.570,85,16,10,24,18,0.72917,0.56250,5,0.99737,31,33,33,38,52,0.93939,1.00000,1.15152,1.57576,false,true,0.14560,0.35549,0.79169,0.02420,0.11000,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png
unarmed__run_01,w,2,full,43,71,1704,0.55814,45.174,50.335,-2.326,85,15,10,28,25,0.73958,0.44792,5,0.99413,24,33,30.0,31,42,0.72727,0.90909,0.93939,1.27273,false,true,0.15442,0.36925,0.78991,0.02934,0.09592,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png
unarmed__run_01,w,3,full,40,69,1610,0.58333,44.863,47.261,-2.637,83,15,12,26,30,0.71875,0.41667,2,0.99938,24,34,31,32,25,0.70588,0.91176,0.94118,0.73529,false,true,0.16426,0.41081,0.75590,0.02919,0.09920,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png
unarmed__run_01,w,4,full,47,68,1806,0.56508,44.491,50.813,-3.009,84,17,11,24,25,0.70833,0.48958,4,0.99668,33,43,35,43,42,0.76744,0.81395,1.00000,0.97674,false,true,0.15728,0.38150,0.78405,0.02602,0.10791,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png
unarmed__run_01,w,5,full,37,65,1425,0.59252,45.493,47.962,-2.007,82,18,13,27,32,0.67708,0.38542,3,0.99789,31,32,29.5,34,25,0.96875,0.92188,1.06250,0.78125,false,true,0.15440,0.39271,0.78386,0.03228,0.09425,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png
unarmed__stance_01,e,1,full,48,64,1896,0.61719,49.505,50.586,2.005,81,18,14,24,24,0.66667,0.50000,3,0.99895,28,44,42,45,45,0.63636,0.95455,1.02273,1.02273,false,true,0.17123,0.42285,0.75316,0.02954,0.09135,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,e,2,full,46,64,1887,0.64096,48.355,49.557,0.855,81,18,14,24,26,0.66667,0.47917,3,0.99894,28,45,41,43,45,0.62222,0.91111,0.95556,1.00000,false,true,0.17201,0.42671,0.74722,0.03127,0.09201,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,e,3,full,48,64,1882,0.61263,49.004,50.395,1.504,81,18,14,24,24,0.66667,0.50000,6,0.99734,29,44,42,44,47,0.65909,0.95455,1.00000,1.06818,false,true,0.17548,0.43592,0.73964,0.03029,0.09095,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,e,4,full,48,64,1905,0.62012,48.140,49.717,0.640,81,18,14,24,24,0.66667,0.50000,5,0.99790,30,45,42,44,47,0.66667,0.93333,0.97778,1.04444,false,true,0.16662,0.40197,0.75066,0.03150,0.09147,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,e,5,full,48,64,1875,0.61035,49.369,50.584,1.869,81,18,14,24,24,0.66667,0.50000,5,0.99787,27,44,42,45,45,0.61364,0.95455,1.02273,1.02273,false,true,0.17495,0.43453,0.73867,0.02933,0.09817,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,e,6,full,48,62,1807,0.60719,50.376,51.787,2.876,81,20,14,24,24,0.64583,0.50000,6,0.99668,28,40,38,45,47,0.70000,0.95000,1.12500,1.17500,false,true,0.17224,0.42968,0.74654,0.03376,0.08886,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png
unarmed__stance_01,w,1,full,48,64,1896,0.61719,45.495,50.586,-2.005,81,18,14,24,24,0.66667,0.50000,3,0.99895,28,44,42,45,45,0.63636,0.95455,1.02273,1.02273,false,true,0.17123,0.42285,0.75316,0.02954,0.09135,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__stance_01,w,2,full,46,64,1887,0.64096,46.645,49.557,-0.855,81,18,14,26,24,0.66667,0.47917,3,0.99894,28,45,41,43,45,0.62222,0.91111,0.95556,1.00000,false,true,0.17201,0.42671,0.74722,0.03127,0.09201,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__stance_01,w,3,full,48,64,1882,0.61263,45.996,50.395,-1.504,81,18,14,24,24,0.66667,0.50000,6,0.99734,29,44,42,44,47,0.65909,0.95455,1.00000,1.06818,false,true,0.17548,0.43592,0.73964,0.03029,0.09095,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__stance_01,w,4,full,48,64,1905,0.62012,46.860,49.717,-0.640,81,18,14,24,24,0.66667,0.50000,5,0.99790,30,45,42,44,47,0.66667,0.93333,0.97778,1.04444,false,true,0.16662,0.40197,0.75066,0.03150,0.09147,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__stance_01,w,5,full,48,64,1875,0.61035,45.631,50.584,-1.869,81,18,14,24,24,0.66667,0.50000,5,0.99787,27,44,42,45,45,0.61364,0.95455,1.02273,1.02273,false,true,0.17495,0.43453,0.73867,0.02933,0.09817,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__stance_01,w,6,full,48,62,1807,0.60719,44.624,51.787,-2.876,81,20,14,24,24,0.64583,0.50000,6,0.99668,28,40,38,45,47,0.70000,0.95000,1.12500,1.17500,false,true,0.17224,0.42968,0.74654,0.03376,0.08886,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png
unarmed__success_01,e,1,upper+lower,58,69,1846,0.46127,48.339,50.979,0.839,84,16,11,22,16,0.71875,0.60417,1,1.00000,43,48,25,31,41,0.89583,0.52083,0.64583,0.85417,false,true,0.18597,0.36436,0.75840,0.01408,0.08769,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png
unarmed__success_01,e,2,upper+lower,49,69,1775,0.52499,48.372,51.646,0.872,84,16,11,26,21,0.71875,0.51042,1,1.00000,24,42,38,34,37,0.57143,0.90476,0.80952,0.88095,false,true,0.18253,0.36243,0.76056,0.01915,0.08571,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png
unarmed__success_01,e,3,upper+lower,32,70,1682,0.75089,49.511,52.148,2.011,84,15,11,32,32,0.72917,0.33333,1,1.00000,24,25,25,29,31,0.96000,1.00000,1.16000,1.24000,false,true,0.17840,0.32828,0.74911,0.01308,0.08655,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png
unarmed__success_01,e,4,upper+lower,32,70,1690,0.75446,49.440,52.085,1.940,84,15,11,32,32,0.72917,0.33333,1,1.00000,24,26,25,29,32,0.92308,0.96154,1.11538,1.23077,false,true,0.17829,0.32061,0.76805,0.01893,0.08909,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png
unarmed__success_01,e,5,upper+lower,32,71,1710,0.75264,49.313,51.422,1.813,84,14,11,32,32,0.73958,0.33333,1,1.00000,23,27,26.0,29,32,0.85185,0.96296,1.07407,1.18519,false,true,0.18312,0.33869,0.76257,0.01520,0.09067,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png
unarmed__success_01,w,1,upper+lower,58,69,1846,0.46127,46.661,50.979,-0.839,84,16,11,16,22,0.71875,0.60417,1,1.00000,43,48,25,31,41,0.89583,0.52083,0.64583,0.85417,false,true,0.18597,0.36436,0.75840,0.01408,0.08769,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png
unarmed__success_01,w,2,upper+lower,49,69,1775,0.52499,46.628,51.646,-0.872,84,16,11,21,26,0.71875,0.51042,1,1.00000,24,42,38,34,37,0.57143,0.90476,0.80952,0.88095,false,true,0.18253,0.36243,0.76056,0.01915,0.08571,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png
unarmed__success_01,w,3,upper+lower,32,70,1682,0.75089,45.489,52.148,-2.011,84,15,11,32,32,0.72917,0.33333,1,1.00000,24,25,25,29,31,0.96000,1.00000,1.16000,1.24000,false,true,0.17840,0.32828,0.74911,0.01308,0.08655,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png
unarmed__success_01,w,4,upper+lower,32,70,1690,0.75446,45.560,52.085,-1.940,84,15,11,32,32,0.72917,0.33333,1,1.00000,24,26,25,29,32,0.92308,0.96154,1.11538,1.23077,false,true,0.17829,0.32061,0.76805,0.01893,0.08909,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png
unarmed__success_01,w,5,upper+lower,32,71,1710,0.75264,45.687,51.422,-1.813,84,14,11,32,32,0.73958,0.33333,1,1.00000,23,27,26.0,29,32,0.85185,0.96296,1.07407,1.18519,false,true,0.18312,0.33869,0.76257,0.01520,0.09067,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png
unarmed__walk_01,e,1,full,49,66,2068,0.63946,50.121,53.004,2.621,85,20,10,24,23,0.68750,0.51042,1,1.00000,30,39,39.0,48,41,0.76923,1.00000,1.23077,1.05128,false,true,0.17103,0.49895,0.74855,0.02756,0.12498,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png
unarmed__walk_01,e,2,full,46,63,1960,0.67633,50.579,54.215,3.079,84,22,11,27,23,0.65625,0.47917,2,0.99898,27,36,36.0,44,45,0.75000,1.00000,1.22222,1.25000,false,true,0.17127,0.47939,0.73929,0.02092,0.11971,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png
unarmed__walk_01,e,3,full,48,64,2110,0.68685,50.608,52.755,3.108,84,21,11,26,22,0.66667,0.50000,2,0.99858,30,42,40,48,43,0.71429,0.95238,1.14286,1.02381,false,true,0.18346,0.52386,0.72133,0.02512,0.13013,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png
unarmed__walk_01,e,4,full,48,64,2050,0.66732,51.884,53.458,4.384,84,21,11,28,20,0.66667,0.50000,1,1.00000,30,38,38,46,48,0.78947,1.00000,1.21053,1.26316,false,true,0.16677,0.49338,0.75854,0.02049,0.11847,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png
unarmed__walk_01,e,5,full,48,64,2141,0.69694,51.876,53.360,4.376,84,21,11,28,20,0.66667,0.50000,2,0.99813,33,41,40,48,46,0.80488,0.97561,1.17073,1.12195,false,true,0.17741,0.51573,0.72816,0.02709,0.12897,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png
unarmed__walk_01,n,1,full,50,90,1751,0.38911,48.055,49.983,0.555,93,4,2,20,26,0.93750,0.52083,7,0.99657,22,43,39,44,25,0.51163,0.90698,1.02326,0.58140,false,true,0.13944,0.38540,0.79497,0.00857,0.08907,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,2,full,49,90,1712,0.38821,48.599,49.149,1.099,93,4,2,28,19,0.93750,0.51042,8,0.99591,22,43,39,44,26,0.51163,0.90698,1.02326,0.60465,false,true,0.14055,0.38739,0.79790,0.00409,0.08063,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,3,full,46,78,1719,0.47910,47.931,48.833,0.431,82,5,13,23,27,0.81250,0.47917,7,0.99651,20,40,39.0,44,38,0.50000,0.97500,1.10000,0.95000,false,true,0.12895,0.34560,0.83072,0.00524,0.05793,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,4,full,69,83,1774,0.30976,48.598,50.009,1.098,84,2,11,0,27,0.86458,0.71875,13,0.99267,14,64,39,69,48,0.21875,0.60938,1.07812,0.75000,true,true,0.12199,0.33033,0.83878,0.00507,0.03287,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,5,full,44,64,1767,0.62749,48.461,50.878,0.961,84,21,11,27,25,0.66667,0.45833,7,0.99660,28,44,41,43,26,0.63636,0.93182,0.97727,0.59091,false,true,0.12631,0.34964,0.83305,0.00509,0.04146,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,6,full,62,89,1883,0.34125,47.933,51.031,0.433,90,2,5,8,26,0.92708,0.64583,17,0.98991,20,45,41,48,39,0.44444,0.91111,1.06667,0.86667,false,true,0.11946,0.32205,0.84280,0.00372,0.01045,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,7,full,48,64,1803,0.58691,49.029,50.892,1.529,84,21,11,25,23,0.66667,0.50000,1,1.00000,28,46,43,46,26,0.60870,0.93478,1.00000,0.56522,false,true,0.12428,0.34663,0.83916,0.00499,0.04136,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png
unarmed__walk_01,n,1,upper+lower,38,67,1639,0.64375,46.605,50.799,-0.895,84,18,11,28,30,0.69792,0.39583,1,1.00000,25,37,35.5,37,31,0.67568,0.95946,1.00000,0.83784,false,true,0.15336,0.24816,0.87431,0.01586,0.09311,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__n__8f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__n__8f__96.png
unarmed__walk_01,n,2,upper+lower,37,66,1603,0.65643,47.508,50.419,0.008,84,19,11,29,30,0.68750,0.38542,1,1.00000,27,36,35.5,36,28,0.75000,0.98611,1.00000,0.77778,false,true,0.15765,0.25569,0.86338,0.01747,0.08142,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__n__8f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__n__8f__96.png
